simulated_period,simulated_disaster,year,month,day,date,region,pa_projects,ia_registrations
10,567,2021,7,11,2021-07-11,9,234,0
10,568,2021,7,14,2021-07-14,4,313,9785
10,569,2021,7,19,2021-07-19,7,1592,0
10,570,2021,7,21,2021-07-21,9,95,0
10,571,2021,7,25,2021-07-25,3,35,0
10,572,2021,7,31,2021-07-31,5,168,0
10,573,2021,8,1,2021-08-01,9,8,0
10,574,2021,8,5,2021-08-05,2,903,3360
10,575,2021,9,8,2021-09-08,4,500,482668
10,576,2021,9,13,2021-09-13,1,771,14395
10,577,2021,9,16,2021-09-16,6,353,200845
10,578,2021,9,16,2021-09-16,8,63,0
10,579,2021,9,20,2021-09-20,3,640,5955
10,580,2021,9,27,2021-09-27,8,195,0
10,581,2021,9,28,2021-09-28,4,211,0
10,582,2021,9,29,2021-09-29,4,156,0
10,583,2021,9,29,2021-09-29,6,243,135350
10,584,2021,10,7,2021-10-07,8,197,0
10,585,2021,10,15,2021-10-15,4,89,0
10,586,2021,10,23,2021-10-23,4,119,0
10,587,2021,10,26,2021-10-26,6,0,14904
10,588,2021,11,9,2021-11-09,7,197,0
10,589,2021,11,11,2021-11-11,4,55,0
10,590,2021,11,11,2021-11-11,9,41,0
10,591,2021,11,17,2021-11-17,1,23,0
10,592,2021,11,25,2021-11-25,5,45,0
10,593,2021,12,7,2021-12-07,8,97,0
10,594,2021,12,9,2021-12-09,9,21,0
10,595,2021,12,30,2021-12-30,7,68,0
10,596,2022,1,26,2022-01-26,10,48,2119
10,597,2022,2,1,2022-02-01,9,78,0
10,598,2022,2,2,2022-02-02,7,29,0
10,599,2022,2,2,2022-02-02,7,322,0
10,600,2022,2,2,2022-02-02,7,1855,0
10,601,2022,2,4,2022-02-04,7,803,0
10,602,2022,2,12,2022-02-12,4,154,0
10,603,2022,2,13,2022-02-13,7,525,0
10,604,2022,2,16,2022-02-16,9,57,0
10,605,2022,2,22,2022-02-22,9,16,0
11,606,2021,2,24,2021-02-24,7,148,0
11,607,2021,3,16,2021-03-16,7,580,0
11,608,2021,3,17,2021-03-17,2,0,327
11,609,2021,3,17,2021-03-17,2,244,0
11,610,2021,3,18,2021-03-18,2,1452,15137
11,611,2021,3,26,2021-03-26,2,650,0
11,612,2021,4,4,2021-04-04,9,34,0
11,613,2021,4,11,2021-04-11,7,19,0
11,614,2021,4,18,2021-04-18,4,236,0
11,615,2021,4,20,2021-04-20,7,944,0
11,616,2021,4,20,2021-04-20,9,63,0
11,617,2021,4,22,2021-04-22,7,55,0
11,618,2021,5,5,2021-05-05,9,325,0
11,619,2021,5,8,2021-05-08,4,1125,3471
11,620,2021,5,10,2021-05-10,4,595,0
11,621,2021,5,14,2021-05-14,5,158,0
11,622,2021,5,14,2021-05-14,8,65,0
11,623,2021,5,27,2021-05-27,4,86,0
11,624,2021,5,29,2021-05-29,3,2217,12311
11,625,2021,5,29,2021-05-29,8,76,0
11,626,2021,6,7,2021-06-07,10,100,0
11,627,2021,6,17,2021-06-17,6,0,652
11,628,2021,6,17,2021-06-17,6,108,0
11,629,2021,6,25,2021-06-25,10,320,0
11,630,2021,6,28,2021-06-28,7,492,0
11,631,2021,7,8,2021-07-08,8,188,0
11,632,2021,7,18,2021-07-18,5,339,0
11,633,2021,8,6,2021-08-06,9,38,0
11,634,2021,8,13,2021-08-13,3,502,933
11,635,2021,8,18,2021-08-18,6,119,0
11,636,2021,9,5,2021-09-05,7,436,0
11,637,2021,9,7,2021-09-07,1,253,0
11,638,2021,9,12,2021-09-12,6,845,0
11,639,2021,9,13,2021-09-13,7,51,0
11,640,2021,9,25,2021-09-25,7,237,0
11,641,2021,9,26,2021-09-26,7,104,0
11,642,2021,9,27,2021-09-27,8,165,0
11,643,2021,9,28,2021-09-28,4,233,0
11,644,2021,9,30,2021-09-30,7,14,0
11,645,2021,10,24,2021-10-24,8,39,0
11,646,2021,10,25,2021-10-25,1,53,0
11,647,2021,10,29,2021-10-29,9,15,0
11,648,2021,11,2,2021-11-02,6,22,0
11,649,2021,11,14,2021-11-14,6,20,0
11,650,2021,11,14,2021-11-14,10,612,0
11,651,2021,11,24,2021-11-24,6,78,0
11,652,2021,11,28,2021-11-28,6,51,0
11,653,2022,1,19,2022-01-19,8,12,0
11,654,2022,2,15,2022-02-15,4,109,0
12,655,2021,3,3,2021-03-03,5,1571,15318
12,656,2021,3,6,2021-03-06,2,331,0
12,657,2021,3,19,2021-03-19,1,119,0
12,658,2021,3,23,2021-03-23,4,41,0
12,659,2021,4,2,2021-04-02,1,29,77
12,660,2021,4,10,2021-04-10,8,278,0
12,661,2021,5,6,2021-05-06,10,113,0
12,662,2021,5,17,2021-05-17,10,107,0
12,663,2021,5,26,2021-05-26,6,87,7079
12,664,2021,5,31,2021-05-31,5,3419,5485
12,665,2021,6,3,2021-06-03,1,626,0
12,666,2021,6,9,2021-06-09,6,47,0
12,667,2021,6,10,2021-06-10,1,254,0
12,668,2021,6,14,2021-06-14,1,1281,0
12,669,2021,6,20,2021-06-20,3,9,0
12,670,2021,6,20,2021-06-20,7,197,0
12,671,2021,6,22,2021-06-22,6,209,0
12,672,2021,6,22,2021-06-22,7,884,0
12,673,2021,6,22,2021-06-22,10,147,0
12,674,2021,6,23,2021-06-23,1,184,9644
12,675,2021,6,28,2021-06-28,5,128,0
12,676,2021,6,29,2021-06-29,4,111,0
12,677,2021,6,30,2021-06-30,4,49,0
12,678,2021,7,9,2021-07-09,1,629,0
12,679,2021,7,15,2021-07-15,9,76,0
12,680,2021,7,15,2021-07-15,10,64,0
12,681,2021,7,27,2021-07-27,7,917,0
12,682,2021,8,2,2021-08-02,5,45,0
12,683,2021,8,3,2021-08-03,7,91,0
12,684,2021,8,7,2021-08-07,4,115,10974
12,685,2021,8,20,2021-08-20,7,166,0
12,686,2021,8,24,2021-08-24,6,0,88434
12,687,2021,8,26,2021-08-26,9,17,0
12,688,2021,9,20,2021-09-20,8,160,0
12,689,2021,9,21,2021-09-21,8,59,0
12,690,2021,9,21,2021-09-21,8,804,0
12,691,2021,10,9,2021-10-09,3,1440,644
12,692,2021,10,30,2021-10-30,6,67,0
12,693,2021,11,2,2021-11-02,5,123,0
12,694,2021,11,6,2021-11-06,5,0,5051
12,695,2021,11,12,2021-11-12,8,22,0
12,696,2021,11,16,2021-11-16,5,192,0
12,697,2021,11,20,2021-11-20,5,1019,0
12,698,2021,11,21,2021-11-21,5,47,0
12,699,2021,11,22,2021-11-22,7,133,0
12,700,2021,12,22,2021-12-22,4,548,20708
12,701,2021,12,25,2021-12-25,9,387,8932
12,702,2021,12,27,2021-12-27,2,290,0
12,703,2022,1,14,2022-01-14,8,735,0
12,704,2022,1,16,2022-01-16,3,635,0
12,705,2022,1,23,2022-01-23,6,267,0
12,706,2022,2,3,2022-02-03,7,2753,0
12,707,2022,2,11,2022-02-11,8,100,0
12,708,2022,2,12,2022-02-12,4,120,0
12,709,2022,2,16,2022-02-16,6,881,579
12,710,2022,2,22,2022-02-22,10,152,0
13,711,2021,2,25,2021-02-25,6,128,0
13,712,2021,2,27,2021-02-27,4,716,0
13,713,2021,2,28,2021-02-28,4,1670,10317
13,714,2021,2,28,2021-02-28,6,383,0
13,715,2021,3,11,2021-03-11,2,656,0
13,716,2021,3,19,2021-03-19,6,0,839
13,717,2021,3,27,2021-03-27,3,478,0
13,718,2021,3,27,2021-03-27,6,431,0
13,719,2021,4,2,2021-04-02,9,39,0
13,720,2021,4,26,2021-04-26,3,32,0
13,721,2021,5,8,2021-05-08,9,97,0
13,722,2021,5,9,2021-05-09,4,666,777
13,723,2021,5,17,2021-05-17,3,2375,22632
13,724,2021,5,31,2021-05-31,3,120,0
13,725,2021,6,3,2021-06-03,8,373,0
13,726,2021,6,6,2021-06-06,4,229,0
13,727,2021,6,13,2021-06-13,10,65,0
13,728,2021,6,15,2021-06-15,4,656,0
13,729,2021,6,21,2021-06-21,8,64,0
13,730,2021,7,8,2021-07-08,4,889,21872
13,731,2021,7,9,2021-07-09,4,128,0
13,732,2021,7,12,2021-07-12,2,1227,513
13,733,2021,7,12,2021-07-12,4,592,25034
13,734,2021,7,12,2021-07-12,8,823,0
13,735,2021,7,15,2021-07-15,8,18,0
13,736,2021,7,20,2021-07-20,4,0,4574
13,737,2021,7,22,2021-07-22,10,198,0
13,738,2021,7,24,2021-07-24,10,92,0
13,739,2021,7,25,2021-07-25,2,96,0
13,740,2021,7,30,2021-07-30,6,20,0
13,741,2021,7,30,2021-07-30,8,568,0
13,742,2021,8,6,2021-08-06,4,292,449118
13,743,2021,8,19,2021-08-19,7,172,0
13,744,2021,8,26,2021-08-26,4,1718,38675
13,745,2021,9,4,2021-09-04,4,1304,76003
13,746,2021,9,26,2021-09-26,1,5350,135395
13,747,2021,10,4,2021-10-04,4,36,0
13,748,2021,10,11,2021-10-11,2,253,0
13,749,2021,10,12,2021-10-12,6,104,0
13,750,2021,10,13,2021-10-13,6,98,0
13,751,2021,10,13,2021-10-13,9,34,0
13,752,2021,10,14,2021-10-14,4,208,0
13,753,2021,10,25,2021-10-25,4,72,0
13,754,2021,10,28,2021-10-28,2,123,0
13,755,2021,10,28,2021-10-28,9,15,0
13,756,2021,10,29,2021-10-29,6,287,0
13,757,2021,10,31,2021-10-31,2,1148,32574
13,758,2021,11,17,2021-11-17,7,71,0
13,759,2021,12,1,2021-12-01,7,60,0
13,760,2021,12,17,2021-12-17,5,161,0
13,761,2022,1,4,2022-01-04,10,877,3992
13,762,2022,1,9,2022-01-09,9,176,0
13,763,2022,1,10,2022-01-10,4,573,0
13,764,2022,1,17,2022-01-17,7,541,0
13,765,2022,1,18,2022-01-18,6,198,3236
13,766,2022,1,19,2022-01-19,3,2177,0
13,767,2022,2,3,2022-02-03,4,45,0
13,768,2022,2,8,2022-02-08,4,473,0
13,769,2022,2,13,2022-02-13,4,470,0
13,770,2022,2,18,2022-02-18,5,659,0
14,771,2021,2,23,2021-02-23,8,608,0
14,772,2021,2,26,2021-02-26,6,5407,0
14,773,2021,2,27,2021-02-27,7,677,0
14,774,2021,3,2,2021-03-02,7,130,0
14,775,2021,3,2,2021-03-02,7,363,0
14,776,2021,3,4,2021-03-04,6,1888,5245
14,777,2021,3,7,2021-03-07,3,39,0
14,778,2021,3,10,2021-03-10,3,103,454
14,779,2021,3,10,2021-03-10,6,17,0
14,780,2021,3,15,2021-03-15,1,60,0
14,781,2021,3,16,2021-03-16,6,124,0
14,782,2021,3,18,2021-03-18,6,0,68
14,783,2021,3,23,2021-03-23,3,385,0
14,784,2021,3,25,2021-03-25,6,73,0
14,785,2021,3,25,2021-03-25,7,23,0
14,786,2021,3,28,2021-03-28,4,196,0
14,787,2021,3,30,2021-03-30,7,242,0
14,788,2021,4,1,2021-04-01,4,1347,934
14,789,2021,4,1,2021-04-01,7,236,0
14,790,2021,4,5,2021-04-05,9,316,0
14,791,2021,4,6,2021-04-06,4,235,0
14,792,2021,4,9,2021-04-09,4,416,1527
14,793,2021,4,9,2021-04-09,4,1834,230089
14,794,2021,4,15,2021-04-15,6,471,9395
14,795,2021,4,16,2021-04-16,4,514,0
14,796,2021,4,26,2021-04-26,4,35,558
14,797,2021,5,15,2021-05-15,5,24,0
14,798,2021,5,24,2021-05-24,4,500,76432
14,799,2021,6,12,2021-06-12,6,131,0
14,800,2021,6,25,2021-06-25,6,96,0
14,801,2021,6,25,2021-06-25,8,33,0
14,802,2021,6,30,2021-06-30,5,1163,0
14,803,2021,7,3,2021-07-03,4,94,0
14,804,2021,7,6,2021-07-06,7,19,0
14,805,2021,7,20,2021-07-20,3,106,0
14,806,2021,7,25,2021-07-25,6,5,0
14,807,2021,7,26,2021-07-26,3,653,0
14,808,2021,7,27,2021-07-27,6,157,0
14,809,2021,7,29,2021-07-29,4,80,0
14,810,2021,8,3,2021-08-03,8,45,0
14,811,2021,8,6,2021-08-06,4,700,2946
14,812,2021,8,7,2021-08-07,6,290,19054
14,813,2021,8,10,2021-08-10,3,125,81
14,814,2021,8,13,2021-08-13,4,106,3112
14,815,2021,8,14,2021-08-14,6,128,0
14,816,2021,8,16,2021-08-16,5,1299,0
14,817,2021,8,17,2021-08-17,4,686,9366
14,818,2021,8,19,2021-08-19,7,41,0
14,819,2021,8,23,2021-08-23,4,61,6641
14,820,2021,8,28,2021-08-28,4,569,6885
14,821,2021,8,30,2021-08-30,4,772,17455
14,822,2021,9,2,2021-09-02,5,172,0
14,823,2021,9,5,2021-09-05,1,32,0
14,824,2021,9,6,2021-09-06,7,286,1409
14,825,2021,9,7,2021-09-07,2,11805,50173
14,826,2021,9,7,2021-09-07,6,23,0
14,827,2021,9,11,2021-09-11,5,1987,0
14,828,2021,9,12,2021-09-12,9,125,0
14,829,2021,9,12,2021-09-12,10,122,0
14,830,2021,9,17,2021-09-17,2,435,0
14,831,2021,9,29,2021-09-29,10,258,0
14,832,2021,10,18,2021-10-18,5,1632,0
14,833,2021,10,20,2021-10-20,1,154,0
14,834,2021,10,22,2021-10-22,2,285,0
14,835,2021,11,9,2021-11-09,1,686,987
14,836,2021,11,29,2021-11-29,2,520,0
14,837,2021,11,29,2021-11-29,4,460,753
14,838,2021,12,8,2021-12-08,6,152,0
14,839,2021,12,8,2021-12-08,6,191,0
14,840,2021,12,21,2021-12-21,6,149,0
14,841,2021,12,27,2021-12-27,7,1598,0
14,842,2021,12,30,2021-12-30,10,499,0
14,843,2022,1,2,2022-01-02,3,49,0
14,844,2022,1,7,2022-01-07,5,66,62
14,845,2022,1,9,2022-01-09,1,16,0
14,846,2022,1,12,2022-01-12,3,110,0
14,847,2022,1,21,2022-01-21,1,206,0
14,848,2022,1,26,2022-01-26,3,198,0
15,849,2021,3,5,2021-03-05,1,269,0
15,850,2021,3,7,2021-03-07,1,30,0
15,851,2021,3,12,2021-03-12,4,754,12943
15,852,2021,3,21,2021-03-21,10,214,0
15,853,2021,3,30,2021-03-30,5,302,0
15,854,2021,4,1,2021-04-01,8,38,0
15,855,2021,4,3,2021-04-03,2,259,0
15,856,2021,4,3,2021-04-03,7,142,0
15,857,2021,4,3,2021-04-03,9,186,0
15,858,2021,4,5,2021-04-05,2,92,0
15,859,2021,4,5,2021-04-05,8,105,0
15,860,2021,4,9,2021-04-09,7,194,0
15,861,2021,4,10,2021-04-10,4,1080,0
15,862,2021,4,12,2021-04-12,7,34,0
15,863,2021,4,14,2021-04-14,10,162,0
15,864,2021,4,19,2021-04-19,7,287,330
15,865,2021,4,20,2021-04-20,7,37,0
15,866,2021,4,25,2021-04-25,2,251,0
15,867,2021,4,26,2021-04-26,8,22,0
15,868,2021,4,27,2021-04-27,9,52,0
15,869,2021,5,2,2021-05-02,9,24,0
15,870,2021,5,21,2021-05-21,8,27,0
15,871,2021,5,21,2021-05-21,9,59,767
15,872,2021,5,27,2021-05-27,9,61,0
15,873,2021,6,3,2021-06-03,3,2619,5929
15,874,2021,6,9,2021-06-09,1,169,0
15,875,2021,6,15,2021-06-15,7,66,0
15,876,2021,6,22,2021-06-22,1,52,0
15,877,2021,6,25,2021-06-25,6,220,0
15,878,2021,6,27,2021-06-27,5,71,0
15,879,2021,6,27,2021-06-27,10,149,0
15,880,2021,6,30,2021-06-30,6,39,0
15,881,2021,7,2,2021-07-02,1,318,0
15,882,2021,7,4,2021-07-04,3,950,0
15,883,2021,7,6,2021-07-06,3,133,0
15,884,2021,7,7,2021-07-07,2,1835,0
15,885,2021,7,7,2021-07-07,4,247,0
15,886,2021,7,8,2021-07-08,9,111,0
15,887,2021,7,12,2021-07-12,2,626,0
15,888,2021,7,17,2021-07-17,3,271,0
15,889,2021,7,18,2021-07-18,3,229,0
15,890,2021,7,20,2021-07-20,5,0,75
15,891,2021,7,21,2021-07-21,10,236,1921
15,892,2021,7,22,2021-07-22,2,1437,0
15,893,2021,7,24,2021-07-24,9,203,0
15,894,2021,8,9,2021-08-09,1,207,0
15,895,2021,8,10,2021-08-10,6,323,0
15,896,2021,8,13,2021-08-13,4,54,0
15,897,2021,8,13,2021-08-13,5,216,91493
15,898,2021,8,14,2021-08-14,5,1090,30375
15,899,2021,8,16,2021-08-16,1,140,0
15,900,2021,8,16,2021-08-16,4,251,24476
15,901,2021,8,18,2021-08-18,8,214,0
15,902,2021,8,18,2021-08-18,8,251,0
15,903,2021,8,22,2021-08-22,1,445,0
15,904,2021,8,23,2021-08-23,10,88,0
15,905,2021,9,2,2021-09-02,4,503,146052
15,906,2021,9,6,2021-09-06,4,17373,10973
15,907,2021,9,6,2021-09-06,9,1100,0
15,908,2021,9,10,2021-09-10,7,9764,103847
15,909,2021,9,29,2021-09-29,4,64,5006
15,910,2021,9,30,2021-09-30,9,44,0
15,911,2021,10,7,2021-10-07,3,30,0
15,912,2021,10,10,2021-10-10,5,238,0
15,913,2021,10,12,2021-10-12,3,884,0
15,914,2021,10,18,2021-10-18,4,1271,0
15,915,2021,10,26,2021-10-26,9,11,0
15,916,2021,10,27,2021-10-27,7,225,0
15,917,2021,10,29,2021-10-29,6,37,0
15,918,2021,11,10,2021-11-10,5,736,0
15,919,2021,11,26,2021-11-26,1,402,1276
15,920,2021,11,29,2021-11-29,2,51,0
15,921,2021,12,8,2021-12-08,7,173,0
15,922,2021,12,12,2021-12-12,7,66,0
15,923,2021,12,15,2021-12-15,7,1733,0
15,924,2022,2,13,2022-02-13,6,166,0
15,925,2022,2,19,2022-02-19,3,1336,0
15,926,2022,2,22,2022-02-22,1,46,0
16,927,2021,2,28,2021-02-28,7,275,0
16,928,2021,3,4,2021-03-04,1,237,0
16,929,2021,3,5,2021-03-05,6,1112,0
16,930,2021,3,8,2021-03-08,7,327,0
16,931,2021,3,15,2021-03-15,6,41,490
16,932,2021,3,16,2021-03-16,5,181,0
16,933,2021,3,22,2021-03-22,7,880,5222
16,934,2021,3,28,2021-03-28,8,131,0
16,935,2021,4,2,2021-04-02,6,67,4035
16,936,2021,4,6,2021-04-06,4,274,1645
16,937,2021,4,10,2021-04-10,7,33,0
16,938,2021,4,14,2021-04-14,2,86,0
16,939,2021,4,26,2021-04-26,2,0,1226
16,940,2021,4,26,2021-04-26,7,64,0
16,941,2021,4,29,2021-04-29,7,9703,4011
16,942,2021,5,3,2021-05-03,1,162,0
16,943,2021,5,6,2021-05-06,10,1639,0
16,944,2021,5,17,2021-05-17,6,362,12460
16,945,2021,5,20,2021-05-20,6,392,7569
16,946,2021,5,21,2021-05-21,5,117,0
16,947,2021,5,24,2021-05-24,6,0,1533
16,948,2021,5,31,2021-05-31,1,3144,3063
16,949,2021,6,1,2021-06-01,2,220,0
16,950,2021,6,2,2021-06-02,1,256,0
16,951,2021,6,8,2021-06-08,7,100,0
16,952,2021,6,9,2021-06-09,7,69,0
16,953,2021,6,13,2021-06-13,7,407,0
16,954,2021,6,16,2021-06-16,6,51,0
16,955,2021,6,17,2021-06-17,2,144,0
16,956,2021,6,29,2021-06-29,2,462,0
16,957,2021,7,1,2021-07-01,3,0,2356
16,958,2021,7,2,2021-07-02,2,92,0
16,959,2021,7,6,2021-07-06,4,101,4277
16,960,2021,7,8,2021-07-08,2,498,0
16,961,2021,7,12,2021-07-12,4,55,0
16,962,2021,7,15,2021-07-15,2,190,0
16,963,2021,7,18,2021-07-18,1,79,0
16,964,2021,7,23,2021-07-23,2,1894,0
16,965,2021,7,23,2021-07-23,3,1026,5153
16,966,2021,8,6,2021-08-06,3,285,0
16,967,2021,8,8,2021-08-08,5,60,0
16,968,2021,8,20,2021-08-20,1,238,818
16,969,2021,9,6,2021-09-06,7,38,0
16,970,2021,9,8,2021-09-08,9,72,0
16,971,2021,9,21,2021-09-21,2,238,0
16,972,2021,9,24,2021-09-24,2,118,0
16,973,2021,9,26,2021-09-26,7,261,0
16,974,2021,9,26,2021-09-26,9,17,0
16,975,2021,10,1,2021-10-01,2,6881,45686
16,976,2021,10,4,2021-10-04,1,319,0
16,977,2021,10,6,2021-10-06,1,165,0
16,978,2021,10,12,2021-10-12,10,28,0
16,979,2021,10,17,2021-10-17,1,93,0
16,980,2021,10,21,2021-10-21,1,209,0
16,981,2021,10,21,2021-10-21,4,350,138734
16,982,2021,10,22,2021-10-22,1,15,0
16,983,2021,11,9,2021-11-09,4,25,647
16,984,2021,11,17,2021-11-17,7,592,0
16,985,2021,12,22,2021-12-22,1,1165,0
16,986,2021,12,23,2021-12-23,1,560,0
16,987,2021,12,28,2021-12-28,3,1284,3852
16,988,2022,1,8,2022-01-08,2,4078,2456
16,989,2022,2,2,2022-02-02,4,51,0
16,990,2022,2,4,2022-02-04,4,32,0
16,991,2022,2,8,2022-02-08,4,1319,0
16,992,2022,2,11,2022-02-11,2,22,0
17,993,2021,2,25,2021-02-25,4,837,0
17,994,2021,3,10,2021-03-10,6,20,0
17,995,2021,3,11,2021-03-11,5,1245,0
17,996,2021,3,12,2021-03-12,2,197,0
17,997,2021,3,14,2021-03-14,5,218,0
17,998,2021,3,15,2021-03-15,4,27,0
17,999,2021,3,17,2021-03-17,3,710,17302
17,1000,2021,3,17,2021-03-17,5,86,0
17,1001,2021,3,18,2021-03-18,5,0,921
17,1002,2021,3,19,2021-03-19,5,262,0
17,1003,2021,3,22,2021-03-22,4,324,0
17,1004,2021,4,13,2021-04-13,1,166,3308
17,1005,2021,4,14,2021-04-14,1,118,0
17,1006,2021,4,27,2021-04-27,3,152,0
17,1007,2021,5,1,2021-05-01,4,2281,7218
17,1008,2021,5,7,2021-05-07,5,2836,0
17,1009,2021,5,10,2021-05-10,5,0,984
17,1010,2021,5,16,2021-05-16,10,33,0
17,1011,2021,5,17,2021-05-17,2,0,50
17,1012,2021,5,19,2021-05-19,5,336,0
17,1013,2021,5,26,2021-05-26,6,1241,18345
17,1014,2021,5,27,2021-05-27,5,989,0
17,1015,2021,5,30,2021-05-30,5,0,458
17,1016,2021,5,31,2021-05-31,2,364,0
17,1017,2021,5,31,2021-05-31,2,738,0
17,1018,2021,6,18,2021-06-18,4,1556,0
17,1019,2021,7,10,2021-07-10,3,322,0
17,1020,2021,7,16,2021-07-16,8,153,0
17,1021,2021,7,19,2021-07-19,9,49,0
17,1022,2021,7,29,2021-07-29,4,289,0
17,1023,2021,7,31,2021-07-31,6,564,0
17,1024,2021,8,19,2021-08-19,4,85,0
17,1025,2021,8,20,2021-08-20,2,322,0
17,1026,2021,8,23,2021-08-23,8,134,0
17,1027,2021,8,24,2021-08-24,1,96,1155
17,1028,2021,9,2,2021-09-02,9,199,0
17,1029,2021,9,7,2021-09-07,7,75,0
17,1030,2021,9,7,2021-09-07,9,17,0
17,1031,2021,9,15,2021-09-15,8,155,0
17,1032,2021,9,17,2021-09-17,9,432,0
17,1033,2021,9,18,2021-09-18,3,258,0
17,1034,2021,9,21,2021-09-21,9,28,0
17,1035,2021,9,29,2021-09-29,4,3854,270655
17,1036,2021,10,12,2021-10-12,9,67,0
17,1037,2021,10,16,2021-10-16,2,1555,605240
17,1038,2021,10,18,2021-10-18,7,233,0
17,1039,2021,10,20,2021-10-20,2,182,0
17,1040,2021,10,23,2021-10-23,7,110,0
17,1041,2021,10,29,2021-10-29,7,376,0
17,1042,2021,11,6,2021-11-06,5,100,0
17,1043,2021,11,9,2021-11-09,8,17,0
17,1044,2021,11,11,2021-11-11,9,291,0
17,1045,2021,11,13,2021-11-13,5,620,27388
17,1046,2021,11,15,2021-11-15,3,4,0
17,1047,2021,11,20,2021-11-20,9,117,261
17,1048,2021,11,27,2021-11-27,8,104,0
17,1049,2021,11,29,2021-11-29,1,221,10783
17,1050,2021,11,30,2021-11-30,5,378,0
17,1051,2021,11,30,2021-11-30,8,36,0
17,1052,2021,12,1,2021-12-01,6,390,3617
17,1053,2021,12,2,2021-12-02,3,457,0
17,1054,2021,12,7,2021-12-07,4,371,0
17,1055,2021,12,13,2021-12-13,5,182,0
17,1056,2021,12,16,2021-12-16,6,652,0
17,1057,2021,12,16,2021-12-16,8,185,0
17,1058,2021,12,22,2021-12-22,5,89,0
17,1059,2022,1,13,2022-01-13,4,206,1434
17,1060,2022,1,15,2022-01-15,4,147,0
17,1061,2022,1,24,2022-01-24,6,270,66396
17,1062,2022,2,9,2022-02-09,5,405,0
17,1063,2022,2,10,2022-02-10,3,533,0
17,1064,2022,2,14,2022-02-14,1,13,0
17,1065,2022,2,20,2022-02-20,3,151,0
17,1066,2022,2,22,2022-02-22,3,597,0
18,1067,2021,2,24,2021-02-24,8,51,0
18,1068,2021,3,15,2021-03-15,9,162,0
18,1069,2021,3,21,2021-03-21,4,1682,35144
18,1070,2021,3,25,2021-03-25,4,113,0
18,1071,2021,4,6,2021-04-06,1,2380,1304
18,1072,2021,4,26,2021-04-26,9,176,449
18,1073,2021,5,1,2021-05-01,10,171,0
18,1074,2021,5,7,2021-05-07,6,591,0
18,1075,2021,5,9,2021-05-09,5,5160,0
18,1076,2021,5,10,2021-05-10,7,128,0
18,1077,2021,5,18,2021-05-18,7,50,0
18,1078,2021,5,19,2021-05-19,7,104,0
18,1079,2021,5,19,2021-05-19,10,92,0
18,1080,2021,5,21,2021-05-21,9,39,0
18,1081,2021,5,23,2021-05-23,1,32,0
18,1082,2021,5,23,2021-05-23,1,238,9052
18,1083,2021,5,23,2021-05-23,3,258,0
18,1084,2021,5,25,2021-05-25,9,127,0
18,1085,2021,6,1,2021-06-01,8,852,0
18,1086,2021,6,3,2021-06-03,5,1370,406
18,1087,2021,6,4,2021-06-04,9,290,0
18,1088,2021,6,5,2021-06-05,8,245,0
18,1089,2021,6,9,2021-06-09,1,1582,0
18,1090,2021,6,19,2021-06-19,7,48,0
18,1091,2021,6,19,2021-06-19,9,2265,0
18,1092,2021,6,30,2021-06-30,1,705,0
18,1093,2021,7,1,2021-07-01,6,674,4491
18,1094,2021,7,6,2021-07-06,3,2448,0
18,1095,2021,7,23,2021-07-23,1,2643,0
18,1096,2021,7,29,2021-07-29,4,919,0
18,1097,2021,8,2,2021-08-02,10,41,0
18,1098,2021,8,3,2021-08-03,7,3124,0
18,1099,2021,8,10,2021-08-10,9,18,0
18,1100,2021,8,11,2021-08-11,5,68,0
18,1101,2021,8,14,2021-08-14,8,45,10833
18,1102,2021,8,19,2021-08-19,9,8,0
18,1103,2021,9,2,2021-09-02,7,142,0
18,1104,2021,9,7,2021-09-07,5,36,0
18,1105,2021,9,14,2021-09-14,5,596,0
18,1106,2021,9,23,2021-09-23,5,41,0
18,1107,2021,10,5,2021-10-05,10,34,0
18,1108,2021,10,6,2021-10-06,6,9,0
18,1109,2021,10,13,2021-10-13,9,61,0
18,1110,2021,10,14,2021-10-14,2,1122,762919
18,1111,2021,10,14,2021-10-14,10,321,0
18,1112,2021,10,16,2021-10-16,1,248,0
18,1113,2021,10,29,2021-10-29,9,421,9198
18,1114,2021,10,30,2021-10-30,1,215,0
18,1115,2021,10,31,2021-10-31,10,91,0
18,1116,2021,11,1,2021-11-01,4,185,3700
18,1117,2021,11,2,2021-11-02,8,24,0
18,1118,2021,11,17,2021-11-17,4,175,1924
18,1119,2021,11,18,2021-11-18,4,71,0
18,1120,2021,11,18,2021-11-18,5,854,3898
18,1121,2021,11,28,2021-11-28,8,13,0
18,1122,2021,12,3,2021-12-03,4,299,4158
18,1123,2021,12,3,2021-12-03,10,56,0
18,1124,2021,12,18,2021-12-18,7,317,0
18,1125,2021,12,21,2021-12-21,5,625,0
18,1126,2022,1,5,2022-01-05,1,92,0
18,1127,2022,2,1,2022-02-01,4,187,0
18,1128,2022,2,2,2022-02-02,6,76,0
18,1129,2022,2,4,2022-02-04,2,2019,1556
18,1130,2022,2,8,2022-02-08,8,38,0
18,1131,2022,2,12,2022-02-12,6,259,0
18,1132,2022,2,14,2022-02-14,2,2513,21948
18,1133,2022,2,21,2022-02-21,1,341,0
19,1134,2021,2,26,2021-02-26,8,1090,5959
19,1135,2021,2,28,2021-02-28,6,607,0
