disaster_number,region,state,area_declarations,ih_program_declarations,ia_program_declarations,ia_or_ih_program_declarations,pa_program_declarations,hm_program_declarations,ih_declared,ia_declared,ia_or_ih_declared,pa_declared,hm_declared,min_declaration_date,max_close_out_date,square_miles_in_declared_area,censored_sqaure_miles,pa_projects,pa_applicants,pa_amount,pa_federal_share_obligated,pa_total_obligated,ia_registrations,ia_valid_call_center_registrations,ia_valid_web_registrations,ia_valid_mobile_registrations,ia_ihp_referrals,ia_ihp_eligible,ia_ihp_amount,ia_ha_referrals,ia_ha_eligible,ia_ha_amount,ia_ona_referrals,ia_ona_eligible,ia_ona_amount,ia_amount,hm_number_of_properties,hm_projects,hm_number_of_final_properties,hm_project_amount,total_amount,right_censored_total_amount,log_total_amount,scaled_log_total_amount,year,month,nonzero_pa_projects,nonzero_ia_registrations
1560,4,GA,80,0,0,0,80,80,FALSE,FALSE,FALSE,TRUE,TRUE,2004-09-24,2018-01-10,32290.68,FALSE,833,214,19691777.24,14768176.7,15368109.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,10,1493305,21185082.24,FALSE,16.868807824027236,0.16425331561572132,2004,9,1,0
1561,4,FL,53,47,47,47,53,53,TRUE,TRUE,TRUE,TRUE,TRUE,2004-09-26,NA,50829.3,FALSE,5923,664,561409725.44,512543914,521428217.11,356506,303741,14120,0,326521,180320,398624417.44,314677,104936,199815683.84,197688,122383,198808733.6,797248834.88,549,119,488,114313408,1472971968.3200002,FALSE,21.110547943913172,2.484838612838841,2004,9,1,1
1562,7,KS,2,0,0,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,2004-09-30,2011-03-22,630.8299999999999,FALSE,54,13,2139526.51,1604683.1,1681016.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135000,2274526.51,FALSE,14.637282461233132,-1.0565770042341749,2004,9,1,0
1563,2,NJ,4,4,4,4,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,2004-10-01,2012-04-24,1564.93,FALSE,286,78,5488845.15,4098435.37,4272883.41,734,653,17,0,605,457,1785198.18,587,411,1401112.39,339,200,384085.79,3570396.36,2,1,2,526897,9586138.51,FALSE,16.07582870779407,-0.2695723375657735,2004,10,1,1
1564,2,NY,18,14,14,14,15,18,TRUE,TRUE,TRUE,TRUE,TRUE,2004-10-01,2017-08-01,19451.52,FALSE,734,224,18132491.02,13599369.04,14073648.07,8076,7813,201,0,7761,2198,2883537.86,7121,1202,1738636.54,6095,1379,1144901.32,5767075.720000001,2,8,2,1135077,25034643.740000002,FALSE,17.035771173167596,0.2555961801570476,2004,10,1,1
1565,2,NY,9,6,6,6,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,2004-10-01,2017-08-01,8631,FALSE,741,132,14893861.45,11170396.86,11575109.97,1151,1001,25,0,877,536,1612140.93,842,499,1228390.3,375,176,383750.63,3224281.86,2,5,2,907532,19025675.31,FALSE,16.76129995700847,0.10543755404420109,2004,10,1,1
1566,4,SC,28,28,28,28,0,28,TRUE,TRUE,TRUE,FALSE,TRUE,2004-10-07,2011-11-02,20218.58,FALSE,0,0,0,0,0,10432,10049,85,0,10046,4399,7240598.76,9916,3988,5778026.85,5093,1143,1462571.91,14481197.52,5,3,5,275890,14757087.52,FALSE,16.507234035172733,-0.03355767576099233,2004,10,0,1
1567,2,VI,3,0,0,0,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,2004-10-07,2015-12-28,NA,TRUE,98,30,2174784.49,1631088.39,1685028.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,113870,2288654.49,FALSE,14.643474643898053,-1.0531893643402155,2004,10,1,0
1568,4,TN,15,0,0,0,15,15,FALSE,FALSE,FALSE,TRUE,TRUE,2004-10-07,2012-07-12,5980.45,FALSE,183,44,7734284.9,5801089.64,6016293.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,287255,8021539.9,FALSE,15.897640968892917,-0.36705587860141975,2004,10,1,0
1569,5,MN,7,7,7,7,6,7,TRUE,TRUE,TRUE,TRUE,TRUE,2004-10-07,2012-04-27,4412.2,FALSE,276,126,5174279.47,3869630,4045561.21,1806,1567,95,0,1591,1363,4210930.22,1556,1255,3076879.4,901,630,1134050.82,8421860.44,0,4,0,797177,14393316.91,FALSE,16.482274553344656,-0.047212592120672685,2004,10,1,1
1570,3,VA,10,10,10,10,0,10,TRUE,TRUE,TRUE,FALSE,TRUE,2004-10-18,2009-09-30,NA,TRUE,0,0,0,0,0,1010,866,106,0,857,661,2275380.47,820,641,1479351.47,491,169,796029,4550760.94,2,3,2,211854,4762614.94,FALSE,15.376307432509066,-0.6522687641834417,2004,10,0,1
1571,10,AK,6,0,0,0,6,6,FALSE,FALSE,FALSE,TRUE,TRUE,2004-11-15,2011-03-22,NA,TRUE,114,47,16113647.16,12083056.36,12384097.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,615015,16728662.16,FALSE,16.632634103238317,0.03504661068727751,2004,11,1,0
1572,3,DE,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,2004-11-15,2010-04-27,494,FALSE,81,26,1058683.35,790025.43,834072.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10707,1069390.35,FALSE,13.882599277704418,-1.4694515911396464,2004,11,1,0
1573,5,IN,87,85,85,85,42,87,TRUE,TRUE,TRUE,TRUE,TRUE,2005-01-21,2013-12-12,34998.1,FALSE,618,198,23525796.5,17611225.61,18239754.03,14217,12313,1733,0,13217,9713,12352135.45,12133,3529,5247474.19,10410,7802,7104661.26,24704270.9,47,5,39,3163701,51393768.4,FALSE,17.755027485721467,0.649089316623011,2005,1,1,1
1574,3,WV,6,0,0,0,6,6,FALSE,FALSE,FALSE,TRUE,TRUE,2005-02-01,2011-03-16,1223.74,FALSE,342,37,11441917.34,8557993.57,8779277.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9,1033117,12475034.34,FALSE,16.33923995230348,-0.12546443754001288,2005,2,1,0
1575,9,HI,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,2005-02-01,2016-03-10,2128.07,FALSE,103,9,24431123.84,18287491.71,18589306.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,298294,24729417.84,FALSE,17.023504098581615,0.24888506817951012,2005,2,1,0
1576,8,UT,2,0,0,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,2005-02-01,2012-01-31,6538.47,FALSE,148,15,8647431.18,6490372.98,6686129.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,668600,9316031.18,FALSE,16.04724725691078,-0.28520877280661344,2005,2,1,0
1577,9,CA,8,8,8,8,7,8,TRUE,TRUE,TRUE,TRUE,TRUE,2005-02-04,2018-09-28,51793.04,FALSE,2778,305,257719233.87,193279292.39,197423205.14,26655,24813,1370,0,25061,10913,21484255.07,24239,7541,15066521.04,14716,5254,6417734.03,42968510.14,0,11,0,29453274,330141018.01,FALSE,19.61503044844952,1.6666659257751604,2005,2,1,1
1578,4,KY,30,0,0,0,30,27,FALSE,FALSE,FALSE,TRUE,TRUE,2005-02-08,2014-04-23,9976.76,FALSE,169,74,3491626.75,2620416.45,2742185.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,180885,3672511.75,FALSE,15.116386386480462,-0.7944672348122955,2005,2,1,0
1579,7,KS,38,0,0,0,38,38,FALSE,FALSE,FALSE,TRUE,TRUE,2005-02-08,2011-11-16,NA,TRUE,707,327,107605289.04,80707586.03,82381461.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,13,2923877,110529166.04,FALSE,18.520789990157795,1.0680252152719554,2005,2,1,0
1580,5,OH,62,32,32,32,59,62,TRUE,TRUE,TRUE,TRUE,TRUE,2005-02-15,2013-06-20,30379.61,FALSE,3049,925,127237394.14,95307241.95,97938844.86,12948,11335,1369,0,12020,8205,10017388.91,10468,2966,4306096.86,9070,6398,5711292.05,20034777.82,133,13,98,7815772,155087943.96,FALSE,18.859502894371225,1.25332939782017,2005,2,1,1
1581,9,AZ,8,0,0,0,7,8,FALSE,FALSE,FALSE,TRUE,TRUE,2005-02-17,2014-08-12,NA,TRUE,253,32,7932817.78,5949885.3,6186990.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,142042,8074859.78,FALSE,15.904266062216344,-0.3634314005040938,2005,2,1,0
1582,9,AS,5,1,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,2005-02-18,2015-09-10,NA,TRUE,77,16,6117332,5503787.54,5665226.65,396,320,1,0,393,358,2507569.84,393,346,1151270.77,358,324,1356299.07,5015139.68,0,3,0,513333,11645804.68,FALSE,16.270456559814896,-0.16309468474771469,2005,2,1,1
1583,9,NV,2,0,0,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,2005-03-07,2014-04-08,18697.8,FALSE,89,20,5071607.94,3797268.41,3950493.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,523388,5594995.94,FALSE,15.53738317408,-0.5641469115794983,2005,3,1,0
1584,10,AK,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,2005-03-14,2011-07-08,94796.28,FALSE,22,6,3175795.34,2381846.54,2459682.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,559714,3735509.34,FALSE,15.133394736729494,-0.7851622499706059,2005,3,1,0
1585,9,CA,7,0,0,0,7,7,FALSE,FALSE,FALSE,TRUE,TRUE,2005-04-14,2015-12-02,48003.96,FALSE,767,157,101569964.65,76177474.19,77765373.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,9,149,4155215,105725179.65,FALSE,18.476353640541056,1.0437148292821503,2005,4,1,0
1586,9,AZ,12,0,0,0,10,12,FALSE,FALSE,FALSE,TRUE,TRUE,2005-04-14,NA,NA,TRUE,205,26,12571117,9428337.959999999,9765372.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,174460,12745577,FALSE,16.360694867423522,-0.11372681119479518,2005,4,1,0
1587,3,PA,11,10,10,10,11,11,TRUE,TRUE,TRUE,TRUE,TRUE,2005-04-14,2012-06-04,7193.53,FALSE,718,202,24347858.87,18222937.5,18759804.26,2471,2202,249,0,2155,1496,3869721.15,2121,1434,3227036.68,1120,446,642684.47,7739442.3,32,2,22,2155134,34242435.17,FALSE,17.348976227328023,0.4269454432326466,2005,4,1,1
1588,2,NJ,9,9,9,9,0,9,TRUE,TRUE,TRUE,FALSE,TRUE,2005-04-19,2011-03-15,2957.14,FALSE,0,0,0,0,0,1788,1510,259,0,1650,1011,2514186.68,1621,818,1782783.76,973,466,731402.92,5028373.36,5,1,3,166700,5195073.36,FALSE,15.463221303686213,-0.6047196343739861,2005,4,0,1
1589,2,NY,21,11,11,11,20,21,TRUE,TRUE,TRUE,TRUE,TRUE,2005-04-19,2018-03-08,16246.7,FALSE,2841,464,67318548.77,50494295.39,52010898.76,3269,2917,318,0,2730,2055,8072710.16,2676,1930,5099512.15,1346,677,2973198.0100000002,16145420.32,52,8,35,2527615,85991584.09,FALSE,18.26975999001063,0.9306908876047782,2005,4,1,1
1590,7,NE,11,0,0,0,11,11,FALSE,FALSE,FALSE,TRUE,TRUE,2005-06-23,2011-03-16,6933.55,FALSE,140,31,2137708.15,1603281.27,1688473.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2137708.15,TRUE,14.575244855168876,-1.0905167441613597,2005,6,1,0
1591,1,ME,13,0,0,0,13,13,FALSE,FALSE,FALSE,TRUE,TRUE,2005-06-29,2012-08-08,NA,TRUE,903,220,8882594.05,6647047.44,6969403.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,583717,9466311.05,FALSE,16.06324984861689,-0.2764540216947828,2005,6,1,0
1592,10,ID,2,0,0,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,2005-07-06,2011-03-18,NA,TRUE,24,4,2461904.33,1842911.43,1906286.5899999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,121500,2583404.33,FALSE,14.764618594864427,-0.9869135285948504,2005,7,1,0
1593,4,AL,46,3,3,3,46,46,TRUE,TRUE,TRUE,TRUE,TRUE,2005-07-10,2011-03-16,37929.99,FALSE,735,236,19864081.69,19864082.7,20455676.21,12012,10887,1033,0,10603,4468,4457183.03,8066,1851,2100996.87,8567,3232,2356186.16,8914366.06,1,2,1,1266509,30044956.75,FALSE,17.218205376241723,0.35540289094059757,2005,7,1,1
1594,4,MS,42,0,0,0,41,41,FALSE,FALSE,FALSE,TRUE,TRUE,2005-07-10,2013-09-27,26260.54,FALSE,133,82,1631057.59,1631057.65,1707563.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,351190,1982247.59,FALSE,14.499741905343768,-1.131823149152958,2005,7,1,0
1595,4,FL,20,10,10,10,20,20,TRUE,TRUE,TRUE,TRUE,TRUE,2005-07-10,2019-12-10,20511.09,FALSE,1498,183,194762508.96,194771841.14,197902127.28,38515,32656,5629,0,35445,21142,21566563.92,24978,4925,6644116.97,27542,17955,14922446.95,43133127.84,891,18,889,15197203,253092839.8,FALSE,19.34926693511123,1.5212711386924058,2005,7,1,1
1596,8,SD,7,0,0,0,7,7,FALSE,FALSE,FALSE,TRUE,TRUE,2005-07-22,2011-03-21,9397.62,FALSE,38,22,854592.02,640944.04,677994.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5815,860407.02,FALSE,13.665160835338243,-1.5884085376155685,2005,7,1,0
1597,8,ND,29,0,0,0,29,29,FALSE,FALSE,FALSE,TRUE,TRUE,2005-07-22,2012-08-08,NA,TRUE,922,128,18579370.43,13934528.89,14394156.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,1468552,20047922.43,FALSE,16.813636086896615,0.13406977810776552,2005,7,1,0
1598,8,UT,9,0,0,0,9,9,FALSE,FALSE,FALSE,TRUE,TRUE,2005-08-01,2012-01-31,NA,TRUE,175,26,2532519.22,1899708.54,1993482.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2532519.22,TRUE,14.744725104414774,-0.9977969255364698,2005,8,1,0
1599,8,WY,1,1,1,1,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,2005-08-22,2011-10-04,4806.71,FALSE,0,0,0,0,0,230,122,108,0,211,74,474304.45999999996,206,70,284815.63,63,31,189488.83000000002,948608.9199999999,0,1,0,22785,971393.9199999999,FALSE,13.786487349866576,-1.5220328243893309,2005,8,0,1
1600,7,KS,3,0,0,0,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,2005-08-23,2011-10-04,1763.82,FALSE,70,26,4412413.75,3310256.21,3444836.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,237600,4650013.75,FALSE,15.352380734548415,-0.665358661708818,2005,8,1,0
1601,6,LA,5,0,0,0,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,2005-08-23,2014-07-01,7275.63,FALSE,35,18,3691283.52,2757606.14,2865304.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282666,3973949.52,FALSE,15.195270999446537,-0.7513107782986107,2005,8,1,0
1602,4,FL,11,0,0,0,11,11,FALSE,FALSE,FALSE,TRUE,TRUE,2005-08-28,NA,16981.93,FALSE,1414,196,185902442.53,185902744.26,188865730.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,25,279,13046598,198949040.53,FALSE,19.10855927215657,1.3895839895993236,2005,8,1,0
1603,6,LA,64,31,31,31,64,64,TRUE,TRUE,TRUE,TRUE,TRUE,2005-08-29,NA,52378.11,FALSE,16892,871,13406643350.5,13406582895.06,13543417927.12,1077712,558532,519108,0,1011822,736728,5252400447.24,979831,694150,3748522229.37,610679,265765,1503878217.87,10504800894.48,4393,343,3963,1849471441.1,25760915686.079998,FALSE,23.972124284370665,4.0503593177531645,2005,8,1,1
1604,4,MS,82,49,49,49,82,82,TRUE,TRUE,TRUE,TRUE,TRUE,2005-08-29,NA,48431.77,FALSE,9023,755,3185195346.44,3185195991.69,3219374877.06,515817,317190,198603,0,470152,273865,1296460822.42,441703,214999,877425749.22,304814,134939,419035073.2,2592921644.84,9415,373,9408,358559795,6136676786.280001,FALSE,22.53754919256267,3.2655272036391896,2005,8,1,1
1605,4,AL,22,11,11,11,22,22,TRUE,TRUE,TRUE,TRUE,TRUE,2005-08-29,NA,20881.86,FALSE,1450,215,116810154.24,116810155.37,118841849.02,112703,83360,29335,0,104711,55832,128577094.17999999,96268,36359,90563194.91,71489,30311,38013899.27,257154188.35999998,676,237,613,79972739,453937081.59999996,FALSE,19.933469159617445,1.8408784353390037,2005,8,1,1
1606,6,TX,254,22,22,22,254,250,TRUE,TRUE,TRUE,TRUE,TRUE,2005-09-24,2019-12-01,268596.41,FALSE,2988,560,362944743.4,363251603.49,369044717.3,476167,323681,152467,0,403061,252120,618732308.59,365679,224457,523504589.58,232006,81255,95227719.01,1237464617.18,167,44,158,119358037,1719767397.58,FALSE,21.265454884661718,2.5695856173650293,2005,9,1,1
1607,6,LA,64,23,23,23,64,64,TRUE,TRUE,TRUE,TRUE,TRUE,2005-09-24,NA,52378.11,FALSE,4084,499,676352622.49,676352624.03,684805328.65,316697,221086,95589,0,290633,177275,523523698.56,276610,160955,417711553.52,167633,55370,105812145.04,1047047397.1199999,1061,105,472,177081476.3,1900481495.9099998,FALSE,21.36537310991366,2.6242492124677192,2005,9,1,1
1608,4,NC,10,0,0,0,10,10,FALSE,FALSE,FALSE,TRUE,TRUE,2005-10-07,2014-09-30,9358.07,FALSE,205,63,21942688.11,16445440.65,16887658.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,444903,22387591.11,FALSE,16.924017395024567,0.19445755140135146,2005,10,1,0
1609,4,FL,20,13,13,13,20,20,TRUE,TRUE,TRUE,TRUE,TRUE,2005-10-24,NA,27559.71,FALSE,8650,561,1467662387.54,1467619475.54,1487214840.23,580739,469203,111383,0,519306,227183,342278037.63,470281,74818,150785418.02,319266,182590,191492619.61,684556075.26,2728,117,2519,199426222,2351644684.8,FALSE,21.578380786182908,2.7407821606860026,2005,10,1,1
1610,1,NH,6,6,6,6,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,2005-10-26,2012-02-16,NA,TRUE,620,86,15878360.32,11906549.040000001,12314320.29,703,512,191,0,538,379,1102655.35,507,346,899448.7200000001,289,93,203206.63,2205310.7,0,10,0,1227914,19311585.02,FALSE,16.776215733894706,0.11359772688849722,2005,10,1,1
1611,9,MP,3,0,0,0,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,2005-11-08,2015-01-15,NA,TRUE,42,25,1326809.21,995106.97,1046674.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,65682,1392491.21,FALSE,14.14660493837586,-1.3250184959423152,2005,11,1,0
1612,5,IN,2,2,2,2,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,2005-11-08,2012-11-01,627.38,FALSE,78,30,3203966.98,2405110.27,2507109.03,1074,801,273,0,1007,244,885607.65,974,112,305110.65,486,184,580497,1771215.3,13,1,13,302291,5277473.28,FALSE,15.47895799568848,-0.5961103525567935,2005,11,1,1
1613,2,PR,17,0,0,0,17,17,FALSE,FALSE,FALSE,TRUE,TRUE,2005-11-10,2015-08-10,NA,TRUE,528,29,15268913.74,11451685.61,11822936.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,19,782838,16051751.74,FALSE,16.5913285442638,0.012449028058281882,2005,11,1,0
1614,1,MA,11,9,9,9,5,11,TRUE,TRUE,TRUE,TRUE,TRUE,2005-11-10,2013-03-26,NA,TRUE,738,140,9193497.98,6894325.87,7207478.21,2224,1486,738,0,1979,1526,3640862.23,1948,1492,3069838.57,1179,299,571023.66,7281724.46,1,4,1,1096902,17572124.44,FALSE,16.68182436577365,0.061957783173042465,2005,11,1,1
1615,7,KS,5,0,0,0,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,2005-11-15,2012-10-23,2673.22,FALSE,192,58,10482281.7,7861711.47,8128420.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10482281.7,TRUE,16.165196932625374,-0.22068047179347075,2005,11,1,0
1616,8,ND,21,0,0,0,21,20,FALSE,FALSE,FALSE,TRUE,TRUE,2005-11-21,2012-09-28,NA,TRUE,117,52,2528451.09,1896338.44,1990803.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,140130,2668581.09,FALSE,14.797057462152782,-0.9691667651533515,2005,11,1,0
1617,4,KY,2,2,2,2,0,2,TRUE,TRUE,TRUE,FALSE,TRUE,2005-12-01,2011-02-28,894.5899999999999,FALSE,0,0,0,0,0,375,245,129,0,341,109,459715.14999999997,336,87,229744.12,178,67,229971.03,919430.3,1,4,1,62745,982175.3,FALSE,13.7975250846433,-1.5159942637247033,2005,12,0,1
1618,10,AK,4,0,0,0,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,2005-12-09,2012-02-13,NA,TRUE,33,11,1813479.24,1353235.78,1415493.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,195810,2009289.24,FALSE,14.513291605559516,-1.124410334078542,2005,12,1,0
1619,1,CT,5,0,0,0,5,5,FALSE,FALSE,FALSE,TRUE,TRUE,2005-12-16,2013-07-10,NA,TRUE,344,80,4709926.93,3520526.97,3698478.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,170730,4880656.93,FALSE,15.400790385572579,-0.6388745487657087,2005,12,1,0
1620,8,SD,26,0,0,0,26,26,FALSE,FALSE,FALSE,TRUE,TRUE,2005-12-20,2013-01-16,22719.04,FALSE,284,132,32024892.69,24018918.69,24647039.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2047935,34072827.69,FALSE,17.34401078267097,0.42422893124943684,2005,12,1,0
1621,8,ND,4,0,0,0,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,2006-01-04,2012-08-08,4943.99,FALSE,27,15,2537340.72,1903005.56,1982624.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,130277,2667617.72,FALSE,14.79669639239329,-0.9693643003986678,2006,1,1,0
1622,5,MN,9,0,0,0,9,0,FALSE,FALSE,FALSE,TRUE,FALSE,2006-01-04,2012-05-16,6459.51,FALSE,81,34,10590572.89,7928947.11,8177519.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10590572.89,FALSE,16.175474813375953,-0.21505761459753145,2006,1,1,0
1623,6,OK,77,26,26,26,77,77,TRUE,TRUE,TRUE,TRUE,TRUE,2006-01-10,2014-12-30,69898.83,FALSE,595,531,12774270.19,9580964.4,9864252.61,803,661,136,0,543,196,2170143.29,481,187,1248362.22,332,121,921781.0700000001,4340286.58,23,9,19,2015444,19130000.77,FALSE,16.76676838166735,0.10842923800024427,2006,1,1,1
1624,6,TX,254,22,22,22,254,254,TRUE,TRUE,TRUE,TRUE,TRUE,2006-01-11,2015-10-14,268596.41,FALSE,423,182,44706903.97,33501957.28,34095882.43,458,362,95,0,354,163,1657653.02,331,146,805363.38,230,103,852289.64,3315306.04,10,17,10,2265633,50287843.01,FALSE,17.733273916196286,0.637188301432195,2006,1,1,1
1625,4,SC,7,0,0,0,7,7,FALSE,FALSE,FALSE,TRUE,TRUE,2006-01-20,2015-06-30,4678.11,FALSE,241,116,14556615.88,10898110.36,11286153.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,826779,15383394.88,FALSE,16.54879923110376,-0.010818050082006623,2006,1,1,0
1626,7,KS,17,0,0,0,17,17,FALSE,FALSE,FALSE,TRUE,TRUE,2006-01-26,2011-10-04,15583.02,FALSE,48,26,50363128.86,37772346.690000005,38376189.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,758154,51121282.86,FALSE,17.7497114627891,0.6461810091105552,2006,1,1,0
1627,7,NE,29,0,0,0,29,29,FALSE,FALSE,FALSE,TRUE,TRUE,2006-01-26,2012-10-11,25618.43,FALSE,100,43,6972395.22,5229400.62,5444137.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,616500,7588895.22,FALSE,15.842196581465066,-0.39738857854110243,2006,1,1,0
1628,9,CA,31,13,13,13,30,31,TRUE,TRUE,TRUE,TRUE,TRUE,2006-02-03,NA,56209,FALSE,3352,368,202209173.47,151653022.8,155375638.94,5119,3967,1145,0,4027,2158,7031442.71,3794,1905,5331007.59,2247,684,1700435.1199999999,14062885.42,3,23,3,8935329,225207387.89,FALSE,19.23253225959757,1.4574075440315428,2006,2,1,1
1629,9,NV,8,0,0,0,8,8,FALSE,FALSE,FALSE,TRUE,TRUE,2006-02-03,2016-02-23,NA,TRUE,410,28,10075501.52,7533439.88,7817752.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1424551,11500052.52,FALSE,16.257862160279572,-0.16998487074756144,2006,2,1,0
1630,10,ID,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,2006-02-27,2012-04-11,7696.98,FALSE,17,3,1417715.7,1057959.5,1106062.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173176,1590891.7,FALSE,14.279805234607052,-1.2521468347175397,2006,2,1,0
1631,7,MO,41,37,37,37,29,41,TRUE,TRUE,TRUE,TRUE,TRUE,2006-03-16,2012-11-01,25794.95,FALSE,223,100,7073791.97,5309420.06,5542439.5,2135,1609,526,0,1868,441,1587654.75,1823,351,964476.46,661,181,623178.29,3175309.5,2,3,2,1290723,11539824.469999999,FALSE,16.26131460835662,-0.1680960939671394,2006,3,1,1
1632,10,OR,20,0,0,0,20,20,FALSE,FALSE,FALSE,TRUE,TRUE,2006-03-20,2014-02-14,NA,TRUE,454,84,9791089.16,7332200.31,7631752.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,9,1634440,11425529.16,FALSE,16.251360809645732,-0.1735416512825716,2006,3,1,0
1633,5,IL,6,3,3,3,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,2006-03-28,2014-07-10,3464.49,FALSE,173,54,13285543.53,9939395.26,10198573.49,1708,1255,453,0,1482,515,1067253.81,1379,264,632984.92,824,340,434268.89,2134507.62,1,3,1,1003955,16424006.149999999,FALSE,16.614254612132857,0.024991497544014037,2006,3,1,1
1634,4,TN,15,15,15,15,12,15,TRUE,TRUE,TRUE,TRUE,TRUE,2006-04-05,2013-01-17,7856.24,FALSE,160,51,16082352.83,12066896.19,12467781.379999999,1931,1620,311,0,1687,399,1597672.53,1627,246,818504.04,724,268,779168.49,3195345.0600000005,5,6,5,1486559,20764256.89,FALSE,16.84874364774639,0.1532765393016931,2006,4,1,1
1635,7,MO,7,7,7,7,4,7,TRUE,TRUE,TRUE,TRUE,TRUE,2006-04-05,2013-10-30,4165.99,FALSE,112,23,21299182.07,15974520.52,16319372.8,1608,1403,205,0,1445,721,2611696.48,1352,557,1480688.19,946,452,1131008.29,5223392.96,10,12,10,4094982,30617557.03,FALSE,17.23708416153609,0.36573115960989894,2006,4,1,1
1636,6,AR,7,7,7,7,3,7,TRUE,TRUE,TRUE,TRUE,TRUE,2006-04-12,2013-12-12,4679.4,FALSE,59,17,2919776.72,2188664.42,2286579.47,1070,875,195,0,951,337,1230390.88,932,266,755400.93,367,160,474989.95,2460781.7600000002,1,2,1,751650,6132208.48,FALSE,15.629065517091268,-0.5139890303341389,2006,4,1,1
