simulated_period,simulated_disaster,year,month,day,date,region,pa_projects
540,34624,2021,4,5,2021-04-05,4,479
540,34625,2021,4,10,2021-04-10,3,141
540,34626,2021,4,10,2021-04-10,3,726
540,34627,2021,4,13,2021-04-13,4,494
540,34628,2021,4,19,2021-04-19,4,2464
540,34629,2021,4,26,2021-04-26,1,259
540,34630,2021,5,1,2021-05-01,5,7433
540,34631,2021,5,13,2021-05-13,2,411
540,34632,2021,5,17,2021-05-17,3,3124
540,34633,2021,5,17,2021-05-17,5,297
540,34634,2021,6,6,2021-06-06,6,35
540,34635,2021,6,17,2021-06-17,8,610
540,34636,2021,6,18,2021-06-18,9,337
540,34637,2021,6,24,2021-06-24,9,131
540,34638,2021,6,26,2021-06-26,9,26
540,34639,2021,6,27,2021-06-27,2,818
540,34640,2021,6,29,2021-06-29,6,80
540,34641,2021,7,7,2021-07-07,2,1042
540,34642,2021,7,10,2021-07-10,8,22
540,34643,2021,7,11,2021-07-11,8,22
540,34644,2021,7,18,2021-07-18,8,301
540,34645,2021,8,3,2021-08-03,4,1294
540,34646,2021,8,7,2021-08-07,7,67
540,34647,2021,8,22,2021-08-22,4,129
540,34648,2021,8,26,2021-08-26,10,1976
540,34649,2021,8,27,2021-08-27,1,20
540,34650,2021,8,27,2021-08-27,10,6
540,34651,2021,9,5,2021-09-05,7,587
540,34652,2021,9,7,2021-09-07,7,1799
540,34653,2021,9,8,2021-09-08,6,425
540,34654,2021,9,23,2021-09-23,2,11129
540,34655,2021,9,24,2021-09-24,1,85
540,34656,2021,10,4,2021-10-04,4,103
540,34657,2021,10,7,2021-10-07,9,1078
540,34658,2021,10,27,2021-10-27,4,112
540,34659,2021,10,27,2021-10-27,7,50
540,34660,2021,10,28,2021-10-28,1,201
540,34661,2021,11,1,2021-11-01,6,801
540,34662,2021,11,9,2021-11-09,6,172
540,34663,2021,11,14,2021-11-14,3,10
540,34664,2021,11,16,2021-11-16,6,381
540,34665,2021,12,4,2021-12-04,1,200
540,34666,2021,12,9,2021-12-09,6,72
540,34667,2021,12,28,2021-12-28,3,613
540,34668,2022,1,4,2022-01-04,5,6985
540,34669,2022,1,5,2022-01-05,1,334
540,34670,2022,1,15,2022-01-15,3,71
541,34671,2021,1,20,2021-01-20,4,1216
541,34672,2021,2,4,2021-02-04,5,80
541,34673,2021,2,12,2021-02-12,7,44
541,34674,2021,2,23,2021-02-23,9,144
541,34675,2021,2,26,2021-02-26,2,47
541,34676,2021,3,3,2021-03-03,4,147
541,34677,2021,3,6,2021-03-06,1,425
541,34678,2021,3,7,2021-03-07,6,118
541,34679,2021,3,8,2021-03-08,8,44
541,34680,2021,3,10,2021-03-10,1,43
541,34681,2021,3,25,2021-03-25,6,73
541,34682,2021,3,30,2021-03-30,8,0
541,34683,2021,4,2,2021-04-02,7,437
541,34684,2021,4,6,2021-04-06,3,395
541,34685,2021,4,9,2021-04-09,9,38
541,34686,2021,4,11,2021-04-11,5,428
541,34687,2021,4,12,2021-04-12,1,367
541,34688,2021,5,2,2021-05-02,5,200
541,34689,2021,5,12,2021-05-12,9,193
541,34690,2021,5,16,2021-05-16,8,101
541,34691,2021,5,19,2021-05-19,9,164
541,34692,2021,5,30,2021-05-30,9,193
541,34693,2021,6,1,2021-06-01,9,28
541,34694,2021,6,2,2021-06-02,6,116
541,34695,2021,6,2,2021-06-02,9,55
541,34696,2021,6,10,2021-06-10,8,22
541,34697,2021,6,13,2021-06-13,8,33
541,34698,2021,6,27,2021-06-27,4,54
541,34699,2021,7,2,2021-07-02,7,0
541,34700,2021,7,7,2021-07-07,6,266
541,34701,2021,7,8,2021-07-08,1,559
541,34702,2021,7,12,2021-07-12,1,125
541,34703,2021,7,14,2021-07-14,2,391
541,34704,2021,7,14,2021-07-14,7,65
541,34705,2021,7,16,2021-07-16,3,122
541,34706,2021,8,11,2021-08-11,10,15
541,34707,2021,8,12,2021-08-12,9,104
541,34708,2021,8,13,2021-08-13,4,1374
541,34709,2021,8,14,2021-08-14,1,3028
541,34710,2021,8,27,2021-08-27,6,340
541,34711,2021,8,30,2021-08-30,10,19
541,34712,2021,9,13,2021-09-13,7,253
541,34713,2021,9,14,2021-09-14,9,75
541,34714,2021,9,20,2021-09-20,8,17
541,34715,2021,9,25,2021-09-25,4,13
541,34716,2021,9,27,2021-09-27,4,189
541,34717,2021,9,27,2021-09-27,10,41
541,34718,2021,9,29,2021-09-29,4,2245
541,34719,2021,10,1,2021-10-01,9,7
541,34720,2021,10,16,2021-10-16,10,268
541,34721,2021,10,18,2021-10-18,4,161
541,34722,2021,10,30,2021-10-30,7,97
541,34723,2021,11,24,2021-11-24,10,33
541,34724,2021,11,29,2021-11-29,4,1558
541,34725,2021,11,30,2021-11-30,3,187
541,34726,2021,12,4,2021-12-04,9,602
541,34727,2021,12,18,2021-12-18,6,933
541,34728,2021,12,28,2021-12-28,4,142
541,34729,2022,1,2,2022-01-02,6,80
541,34730,2022,1,8,2022-01-08,4,442
541,34731,2022,1,18,2022-01-18,6,45
542,34732,2021,1,23,2021-01-23,7,2503
542,34733,2021,1,25,2021-01-25,7,397
542,34734,2021,1,25,2021-01-25,10,6
542,34735,2021,1,28,2021-01-28,4,0
542,34736,2021,2,4,2021-02-04,5,100
542,34737,2021,2,7,2021-02-07,7,57
542,34738,2021,2,10,2021-02-10,1,683
542,34739,2021,2,20,2021-02-20,8,98
542,34740,2021,2,23,2021-02-23,7,433
542,34741,2021,3,4,2021-03-04,6,648
542,34742,2021,3,23,2021-03-23,3,54
542,34743,2021,3,26,2021-03-26,3,140
542,34744,2021,4,3,2021-04-03,9,1024
542,34745,2021,4,11,2021-04-11,4,525
542,34746,2021,4,14,2021-04-14,5,0
542,34747,2021,4,21,2021-04-21,9,974
542,34748,2021,4,23,2021-04-23,7,49
542,34749,2021,4,26,2021-04-26,4,168
542,34750,2021,4,26,2021-04-26,5,420
542,34751,2021,4,30,2021-04-30,4,336
542,34752,2021,5,4,2021-05-04,2,1177
542,34753,2021,5,7,2021-05-07,3,3773
542,34754,2021,5,17,2021-05-17,2,20896
542,34755,2021,5,19,2021-05-19,2,172
542,34756,2021,5,24,2021-05-24,2,357
542,34757,2021,5,27,2021-05-27,4,3654
542,34758,2021,5,29,2021-05-29,2,150
542,34759,2021,5,29,2021-05-29,3,131
542,34760,2021,5,30,2021-05-30,2,224
542,34761,2021,5,31,2021-05-31,4,1090
542,34762,2021,6,2,2021-06-02,8,52
542,34763,2021,6,6,2021-06-06,2,6220
542,34764,2021,6,6,2021-06-06,6,206
542,34765,2021,6,10,2021-06-10,8,80
542,34766,2021,6,25,2021-06-25,2,375
542,34767,2021,7,2,2021-07-02,8,324
542,34768,2021,7,26,2021-07-26,4,88
542,34769,2021,7,30,2021-07-30,4,2656
542,34770,2021,8,13,2021-08-13,6,2157
542,34771,2021,8,15,2021-08-15,3,230
542,34772,2021,9,4,2021-09-04,4,83
542,34773,2021,9,5,2021-09-05,1,42
542,34774,2021,9,5,2021-09-05,8,136
542,34775,2021,9,25,2021-09-25,4,38
542,34776,2021,10,5,2021-10-05,3,12
542,34777,2021,10,8,2021-10-08,4,406
542,34778,2021,10,11,2021-10-11,10,415
542,34779,2021,10,13,2021-10-13,4,190
542,34780,2021,10,14,2021-10-14,6,18
542,34781,2021,10,17,2021-10-17,9,18
542,34782,2021,10,23,2021-10-23,1,71
542,34783,2021,11,1,2021-11-01,8,251
542,34784,2021,11,4,2021-11-04,7,178
542,34785,2021,11,10,2021-11-10,2,2236
542,34786,2021,11,11,2021-11-11,4,92
542,34787,2021,11,18,2021-11-18,7,2900
542,34788,2021,11,26,2021-11-26,7,77
542,34789,2021,12,1,2021-12-01,9,626
542,34790,2021,12,4,2021-12-04,2,1255
542,34791,2021,12,15,2021-12-15,10,13
542,34792,2021,12,17,2021-12-17,10,235
542,34793,2022,1,4,2022-01-04,2,43
542,34794,2022,1,6,2022-01-06,1,57
543,34795,2021,2,6,2021-02-06,10,31
543,34796,2021,2,17,2021-02-17,4,1251
543,34797,2021,2,26,2021-02-26,10,59
543,34798,2021,2,27,2021-02-27,4,479
543,34799,2021,3,9,2021-03-09,4,1160
543,34800,2021,3,12,2021-03-12,1,169
543,34801,2021,4,3,2021-04-03,3,97
543,34802,2021,4,20,2021-04-20,6,1127
543,34803,2021,4,23,2021-04-23,4,503
543,34804,2021,4,27,2021-04-27,3,106
543,34805,2021,5,8,2021-05-08,7,428
543,34806,2021,5,11,2021-05-11,7,133
543,34807,2021,6,4,2021-06-04,4,171
543,34808,2021,6,5,2021-06-05,7,216
543,34809,2021,6,12,2021-06-12,4,37
543,34810,2021,6,15,2021-06-15,4,32
543,34811,2021,6,17,2021-06-17,4,56
543,34812,2021,6,17,2021-06-17,6,1260
543,34813,2021,6,26,2021-06-26,2,1365
543,34814,2021,7,1,2021-07-01,5,1938
543,34815,2021,7,1,2021-07-01,8,44
543,34816,2021,7,12,2021-07-12,6,36
543,34817,2021,7,13,2021-07-13,6,169
543,34818,2021,7,14,2021-07-14,10,18
543,34819,2021,7,17,2021-07-17,6,19
543,34820,2021,7,18,2021-07-18,1,209
543,34821,2021,7,24,2021-07-24,6,982
543,34822,2021,8,4,2021-08-04,8,13
543,34823,2021,8,5,2021-08-05,10,36
543,34824,2021,8,9,2021-08-09,1,385
543,34825,2021,8,13,2021-08-13,9,409
543,34826,2021,8,18,2021-08-18,8,93
543,34827,2021,8,28,2021-08-28,10,12
543,34828,2021,9,3,2021-09-03,4,3116
543,34829,2021,9,3,2021-09-03,10,40
543,34830,2021,9,7,2021-09-07,8,443
543,34831,2021,9,15,2021-09-15,1,16
543,34832,2021,9,17,2021-09-17,1,43
543,34833,2021,9,18,2021-09-18,1,281
543,34834,2021,9,24,2021-09-24,10,59
543,34835,2021,9,25,2021-09-25,4,1431
543,34836,2021,10,5,2021-10-05,7,518
543,34837,2021,10,13,2021-10-13,5,2236
543,34838,2021,10,22,2021-10-22,7,31
543,34839,2021,10,22,2021-10-22,9,212
543,34840,2021,10,24,2021-10-24,4,79
543,34841,2021,10,28,2021-10-28,7,362
543,34842,2021,11,4,2021-11-04,4,2064
543,34843,2021,11,7,2021-11-07,7,77
543,34844,2021,11,13,2021-11-13,4,50
543,34845,2021,11,16,2021-11-16,1,611
543,34846,2021,12,21,2021-12-21,8,116
543,34847,2021,12,29,2021-12-29,5,244
543,34848,2021,12,31,2021-12-31,8,612
543,34849,2022,1,3,2022-01-03,10,107
544,34850,2021,1,25,2021-01-25,6,166
544,34851,2021,1,31,2021-01-31,8,22
544,34852,2021,2,14,2021-02-14,4,129
544,34853,2021,2,27,2021-02-27,5,1436
544,34854,2021,2,27,2021-02-27,7,22
544,34855,2021,2,28,2021-02-28,2,612
544,34856,2021,3,1,2021-03-01,9,2315
544,34857,2021,3,5,2021-03-05,8,27
544,34858,2021,3,19,2021-03-19,8,25
544,34859,2021,3,20,2021-03-20,8,348
544,34860,2021,4,1,2021-04-01,10,10
544,34861,2021,4,8,2021-04-08,6,88
544,34862,2021,4,9,2021-04-09,9,14
544,34863,2021,4,12,2021-04-12,5,0
544,34864,2021,5,1,2021-05-01,4,2961
544,34865,2021,5,6,2021-05-06,3,73
544,34866,2021,5,11,2021-05-11,4,236
544,34867,2021,5,15,2021-05-15,1,40
544,34868,2021,5,30,2021-05-30,1,471
544,34869,2021,5,31,2021-05-31,3,173
544,34870,2021,6,10,2021-06-10,3,43
544,34871,2021,6,23,2021-06-23,4,144
544,34872,2021,6,24,2021-06-24,3,704
544,34873,2021,6,28,2021-06-28,7,453
544,34874,2021,6,29,2021-06-29,4,2893
544,34875,2021,6,29,2021-06-29,5,536
544,34876,2021,7,2,2021-07-02,4,53
544,34877,2021,7,14,2021-07-14,7,366
544,34878,2021,7,15,2021-07-15,4,728
544,34879,2021,7,24,2021-07-24,6,1734
544,34880,2021,8,1,2021-08-01,6,136
544,34881,2021,8,2,2021-08-02,3,12530
544,34882,2021,8,5,2021-08-05,6,504
544,34883,2021,8,22,2021-08-22,5,846
544,34884,2021,8,22,2021-08-22,7,196
544,34885,2021,8,25,2021-08-25,10,10
544,34886,2021,8,27,2021-08-27,5,0
544,34887,2021,8,30,2021-08-30,4,108
544,34888,2021,8,30,2021-08-30,6,1403
544,34889,2021,9,2,2021-09-02,4,24
544,34890,2021,9,4,2021-09-04,2,709
544,34891,2021,9,7,2021-09-07,2,5055
544,34892,2021,9,9,2021-09-09,9,22
544,34893,2021,9,14,2021-09-14,2,1137
544,34894,2021,9,24,2021-09-24,6,18
544,34895,2021,9,24,2021-09-24,9,40
544,34896,2021,9,27,2021-09-27,4,57
544,34897,2021,9,29,2021-09-29,4,185
544,34898,2021,9,30,2021-09-30,8,63
544,34899,2021,10,13,2021-10-13,10,71
544,34900,2021,10,15,2021-10-15,9,135
544,34901,2021,10,17,2021-10-17,5,0
544,34902,2021,10,19,2021-10-19,8,8
544,34903,2021,10,31,2021-10-31,8,73
544,34904,2021,12,11,2021-12-11,6,67
544,34905,2021,12,29,2021-12-29,5,242
544,34906,2022,1,5,2022-01-05,4,19
544,34907,2022,1,19,2022-01-19,7,0
545,34908,2021,1,24,2021-01-24,5,65
545,34909,2021,3,1,2021-03-01,4,1679
545,34910,2021,3,1,2021-03-01,7,233
545,34911,2021,3,2,2021-03-02,4,1140
545,34912,2021,3,3,2021-03-03,4,861
545,34913,2021,3,4,2021-03-04,6,638
545,34914,2021,3,5,2021-03-05,7,2124
545,34915,2021,3,6,2021-03-06,6,89
545,34916,2021,3,8,2021-03-08,6,254
545,34917,2021,3,11,2021-03-11,6,1074
545,34918,2021,3,12,2021-03-12,4,160
545,34919,2021,3,13,2021-03-13,6,26
545,34920,2021,3,14,2021-03-14,4,1327
545,34921,2021,3,20,2021-03-20,7,464
545,34922,2021,3,23,2021-03-23,2,499
545,34923,2021,3,25,2021-03-25,7,32
545,34924,2021,3,28,2021-03-28,6,695
545,34925,2021,3,29,2021-03-29,6,360
545,34926,2021,3,31,2021-03-31,6,91
545,34927,2021,4,2,2021-04-02,1,76
545,34928,2021,4,2,2021-04-02,2,4215
545,34929,2021,4,11,2021-04-11,1,450
545,34930,2021,4,11,2021-04-11,6,100
545,34931,2021,4,22,2021-04-22,10,19
545,34932,2021,4,26,2021-04-26,1,266
545,34933,2021,4,26,2021-04-26,9,34
545,34934,2021,4,30,2021-04-30,1,84
545,34935,2021,5,12,2021-05-12,6,42
545,34936,2021,5,16,2021-05-16,6,73
545,34937,2021,5,22,2021-05-22,3,1689
545,34938,2021,5,27,2021-05-27,3,2271
545,34939,2021,5,28,2021-05-28,2,169
545,34940,2021,5,28,2021-05-28,3,744
545,34941,2021,6,3,2021-06-03,8,196
545,34942,2021,6,4,2021-06-04,8,128
545,34943,2021,6,5,2021-06-05,7,94
545,34944,2021,6,7,2021-06-07,6,505
545,34945,2021,6,8,2021-06-08,3,47
545,34946,2021,6,10,2021-06-10,9,221
545,34947,2021,6,13,2021-06-13,4,770
545,34948,2021,6,14,2021-06-14,2,109
545,34949,2021,6,20,2021-06-20,9,384
545,34950,2021,6,23,2021-06-23,5,956
545,34951,2021,6,25,2021-06-25,10,115
545,34952,2021,6,28,2021-06-28,8,146
545,34953,2021,7,1,2021-07-01,9,9
545,34954,2021,7,10,2021-07-10,7,155
545,34955,2021,7,12,2021-07-12,8,527
545,34956,2021,7,13,2021-07-13,8,1296
545,34957,2021,7,14,2021-07-14,7,17
545,34958,2021,7,21,2021-07-21,5,239
545,34959,2021,7,24,2021-07-24,7,28
545,34960,2021,7,27,2021-07-27,1,212
545,34961,2021,8,10,2021-08-10,3,874
545,34962,2021,8,30,2021-08-30,6,46
545,34963,2021,9,5,2021-09-05,4,82
545,34964,2021,9,7,2021-09-07,4,1669
545,34965,2021,9,16,2021-09-16,9,60
545,34966,2021,9,26,2021-09-26,4,786
545,34967,2021,10,6,2021-10-06,2,990
545,34968,2021,10,7,2021-10-07,4,97
545,34969,2021,10,12,2021-10-12,7,279
545,34970,2021,10,18,2021-10-18,10,32
545,34971,2021,10,25,2021-10-25,8,103
545,34972,2021,10,30,2021-10-30,4,35
545,34973,2021,11,3,2021-11-03,1,1437
545,34974,2021,11,4,2021-11-04,8,342
545,34975,2021,11,5,2021-11-05,9,392
545,34976,2021,11,25,2021-11-25,3,9430
545,34977,2021,11,30,2021-11-30,3,180
545,34978,2021,12,1,2021-12-01,8,77
545,34979,2021,12,7,2021-12-07,4,843
545,34980,2021,12,22,2021-12-22,3,180
546,34981,2021,1,31,2021-01-31,8,196
546,34982,2021,2,1,2021-02-01,9,24
546,34983,2021,2,3,2021-02-03,8,83
546,34984,2021,2,5,2021-02-05,8,376
546,34985,2021,2,9,2021-02-09,7,49
546,34986,2021,2,16,2021-02-16,5,1246
546,34987,2021,2,20,2021-02-20,8,171
546,34988,2021,3,5,2021-03-05,6,177
546,34989,2021,3,8,2021-03-08,1,242
546,34990,2021,3,10,2021-03-10,3,3238
546,34991,2021,3,14,2021-03-14,7,25
546,34992,2021,3,19,2021-03-19,7,358
546,34993,2021,3,21,2021-03-21,1,1207
546,34994,2021,3,28,2021-03-28,3,1174
546,34995,2021,4,6,2021-04-06,4,1155
546,34996,2021,4,7,2021-04-07,9,83
546,34997,2021,4,18,2021-04-18,4,132
546,34998,2021,4,18,2021-04-18,10,89
546,34999,2021,4,19,2021-04-19,6,0
546,35000,2021,4,26,2021-04-26,6,190
546,35001,2021,5,5,2021-05-05,4,463
546,35002,2021,5,5,2021-05-05,9,65
546,35003,2021,5,9,2021-05-09,4,76
546,35004,2021,5,11,2021-05-11,6,764
546,35005,2021,5,11,2021-05-11,9,103
546,35006,2021,5,14,2021-05-14,8,58
546,35007,2021,5,17,2021-05-17,4,189
546,35008,2021,5,21,2021-05-21,1,1099
546,35009,2021,5,26,2021-05-26,4,464
546,35010,2021,5,27,2021-05-27,4,80
546,35011,2021,5,28,2021-05-28,7,1415
546,35012,2021,6,2,2021-06-02,2,343
546,35013,2021,6,4,2021-06-04,6,277
546,35014,2021,7,6,2021-07-06,2,123
546,35015,2021,7,8,2021-07-08,2,314
546,35016,2021,7,27,2021-07-27,5,95
546,35017,2021,8,10,2021-08-10,2,785
546,35018,2021,8,23,2021-08-23,10,22
546,35019,2021,8,27,2021-08-27,2,561
546,35020,2021,8,28,2021-08-28,5,16787
546,35021,2021,8,30,2021-08-30,3,130
546,35022,2021,9,3,2021-09-03,5,727
546,35023,2021,9,7,2021-09-07,8,109
546,35024,2021,9,12,2021-09-12,8,562
546,35025,2021,9,13,2021-09-13,8,20
546,35026,2021,9,17,2021-09-17,9,127
546,35027,2021,9,18,2021-09-18,7,316
546,35028,2021,9,18,2021-09-18,8,591
546,35029,2021,9,20,2021-09-20,5,85
546,35030,2021,9,22,2021-09-22,8,185
546,35031,2021,9,24,2021-09-24,8,33
546,35032,2021,9,27,2021-09-27,3,30
546,35033,2021,9,27,2021-09-27,5,314
546,35034,2021,10,9,2021-10-09,3,177
546,35035,2021,10,11,2021-10-11,9,0
546,35036,2021,11,27,2021-11-27,3,839
546,35037,2022,1,8,2022-01-08,1,46
547,35038,2021,1,20,2021-01-20,7,208
547,35039,2021,1,23,2021-01-23,8,18
547,35040,2021,1,26,2021-01-26,10,495
547,35041,2021,2,13,2021-02-13,3,10897
547,35042,2021,2,13,2021-02-13,10,708
547,35043,2021,2,18,2021-02-18,3,190
547,35044,2021,2,24,2021-02-24,8,132
547,35045,2021,2,28,2021-02-28,6,67
547,35046,2021,3,8,2021-03-08,4,191
547,35047,2021,3,8,2021-03-08,9,442
547,35048,2021,3,9,2021-03-09,6,665
547,35049,2021,3,17,2021-03-17,10,606
547,35050,2021,3,22,2021-03-22,1,378
547,35051,2021,3,22,2021-03-22,6,15
547,35052,2021,3,25,2021-03-25,6,0
547,35053,2021,3,26,2021-03-26,4,436
547,35054,2021,3,29,2021-03-29,9,147
547,35055,2021,4,1,2021-04-01,4,1178
547,35056,2021,4,4,2021-04-04,5,512
547,35057,2021,4,14,2021-04-14,4,1657
547,35058,2021,4,16,2021-04-16,7,430
547,35059,2021,4,19,2021-04-19,4,432
547,35060,2021,4,28,2021-04-28,4,320
547,35061,2021,5,17,2021-05-17,1,123
547,35062,2021,6,23,2021-06-23,6,138
547,35063,2021,7,1,2021-07-01,5,1433
547,35064,2021,7,17,2021-07-17,1,49
547,35065,2021,7,22,2021-07-22,5,193
547,35066,2021,7,23,2021-07-23,9,145
547,35067,2021,7,30,2021-07-30,3,101
547,35068,2021,8,21,2021-08-21,6,212
547,35069,2021,8,26,2021-08-26,9,251
547,35070,2021,8,27,2021-08-27,6,289
547,35071,2021,9,5,2021-09-05,1,75
547,35072,2021,9,6,2021-09-06,1,26
547,35073,2021,9,10,2021-09-10,1,40
547,35074,2021,9,13,2021-09-13,6,123
547,35075,2021,9,15,2021-09-15,1,26
547,35076,2021,9,19,2021-09-19,5,34622
547,35077,2021,9,22,2021-09-22,6,93
547,35078,2021,9,23,2021-09-23,1,1260
547,35079,2021,9,24,2021-09-24,10,60
547,35080,2021,10,3,2021-10-03,6,128
547,35081,2021,10,12,2021-10-12,5,0
547,35082,2021,10,28,2021-10-28,6,23
547,35083,2021,11,9,2021-11-09,9,76
547,35084,2021,11,11,2021-11-11,5,400
547,35085,2021,11,14,2021-11-14,9,44
547,35086,2021,11,27,2021-11-27,9,332
547,35087,2021,12,4,2021-12-04,4,167
547,35088,2021,12,5,2021-12-05,2,474
547,35089,2021,12,24,2021-12-24,4,44
547,35090,2022,1,3,2022-01-03,3,4
547,35091,2022,1,19,2022-01-19,2,124
548,35092,2021,1,23,2021-01-23,4,341
548,35093,2021,2,6,2021-02-06,7,506
548,35094,2021,2,25,2021-02-25,9,171
548,35095,2021,2,25,2021-02-25,9,213
548,35096,2021,3,7,2021-03-07,6,231
548,35097,2021,3,10,2021-03-10,10,538
548,35098,2021,3,11,2021-03-11,6,581
548,35099,2021,3,25,2021-03-25,10,353
548,35100,2021,4,6,2021-04-06,6,1647
548,35101,2021,4,20,2021-04-20,1,793
548,35102,2021,4,21,2021-04-21,1,365
548,35103,2021,5,12,2021-05-12,5,616
548,35104,2021,5,12,2021-05-12,7,363
548,35105,2021,5,13,2021-05-13,5,158
548,35106,2021,5,16,2021-05-16,10,57
548,35107,2021,5,17,2021-05-17,7,125
548,35108,2021,5,25,2021-05-25,9,346
548,35109,2021,5,29,2021-05-29,9,48
548,35110,2021,5,30,2021-05-30,6,401
548,35111,2021,6,2,2021-06-02,3,572
548,35112,2021,6,5,2021-06-05,10,2236
548,35113,2021,6,7,2021-06-07,4,139
548,35114,2021,6,9,2021-06-09,3,57
548,35115,2021,6,21,2021-06-21,3,69
548,35116,2021,7,4,2021-07-04,6,76
548,35117,2021,7,22,2021-07-22,1,134
548,35118,2021,7,23,2021-07-23,2,531
548,35119,2021,7,29,2021-07-29,3,1402
548,35120,2021,7,30,2021-07-30,4,336
548,35121,2021,8,8,2021-08-08,8,40
548,35122,2021,8,9,2021-08-09,1,202
548,35123,2021,8,11,2021-08-11,5,0
548,35124,2021,8,12,2021-08-12,3,33
548,35125,2021,8,18,2021-08-18,3,2714
548,35126,2021,8,19,2021-08-19,2,254
548,35127,2021,8,19,2021-08-19,9,313
548,35128,2021,8,22,2021-08-22,1,75
548,35129,2021,8,30,2021-08-30,4,173
548,35130,2021,9,3,2021-09-03,5,153
548,35131,2021,9,4,2021-09-04,8,11
548,35132,2021,9,5,2021-09-05,3,586
548,35133,2021,9,8,2021-09-08,6,376
548,35134,2021,9,9,2021-09-09,5,92
548,35135,2021,9,9,2021-09-09,8,42
548,35136,2021,9,17,2021-09-17,5,120
548,35137,2021,10,6,2021-10-06,6,52
548,35138,2021,10,25,2021-10-25,4,328
548,35139,2021,11,10,2021-11-10,1,436
548,35140,2021,11,11,2021-11-11,4,808
548,35141,2021,11,24,2021-11-24,5,10816
548,35142,2021,12,24,2021-12-24,4,88
548,35143,2021,12,25,2021-12-25,4,142
548,35144,2021,12,31,2021-12-31,10,32
549,35145,2021,2,1,2021-02-01,3,92
549,35146,2021,2,3,2021-02-03,4,1985
549,35147,2021,2,5,2021-02-05,7,0
549,35148,2021,2,7,2021-02-07,1,549
549,35149,2021,2,13,2021-02-13,7,83
549,35150,2021,2,20,2021-02-20,3,2487
549,35151,2021,3,10,2021-03-10,3,284
549,35152,2021,3,15,2021-03-15,1,176
549,35153,2021,3,17,2021-03-17,1,168
549,35154,2021,4,4,2021-04-04,7,318
549,35155,2021,4,8,2021-04-08,7,3766
549,35156,2021,4,10,2021-04-10,8,213
549,35157,2021,4,12,2021-04-12,1,308
549,35158,2021,4,12,2021-04-12,8,342
549,35159,2021,4,13,2021-04-13,4,734
549,35160,2021,4,14,2021-04-14,8,33
549,35161,2021,4,29,2021-04-29,1,525
549,35162,2021,4,29,2021-04-29,3,577
549,35163,2021,5,1,2021-05-01,8,30
549,35164,2021,5,13,2021-05-13,10,60
549,35165,2021,5,15,2021-05-15,5,0
549,35166,2021,5,17,2021-05-17,5,143
549,35167,2021,5,17,2021-05-17,8,785
549,35168,2021,5,23,2021-05-23,8,305
549,35169,2021,5,25,2021-05-25,1,185
549,35170,2021,5,31,2021-05-31,5,96
549,35171,2021,6,13,2021-06-13,4,245
549,35172,2021,7,2,2021-07-02,7,176
549,35173,2021,7,7,2021-07-07,3,414
549,35174,2021,7,8,2021-07-08,2,154
549,35175,2021,7,11,2021-07-11,2,1604
549,35176,2021,7,17,2021-07-17,3,65
549,35177,2021,7,19,2021-07-19,5,660
549,35178,2021,7,21,2021-07-21,7,356
549,35179,2021,7,26,2021-07-26,7,78
549,35180,2021,8,11,2021-08-11,5,1032
549,35181,2021,8,25,2021-08-25,2,438
549,35182,2021,8,30,2021-08-30,5,373
549,35183,2021,9,1,2021-09-01,9,406
549,35184,2021,9,2,2021-09-02,7,711
549,35185,2021,9,16,2021-09-16,7,89
549,35186,2021,9,16,2021-09-16,9,950
549,35187,2021,9,21,2021-09-21,8,52
549,35188,2021,9,24,2021-09-24,8,316
549,35189,2021,9,25,2021-09-25,9,26
549,35190,2021,10,18,2021-10-18,10,382
549,35191,2021,10,24,2021-10-24,9,594
549,35192,2021,10,27,2021-10-27,7,0
549,35193,2021,10,31,2021-10-31,7,295
549,35194,2021,10,31,2021-10-31,10,150
549,35195,2021,11,1,2021-11-01,2,918
549,35196,2021,11,2,2021-11-02,10,431
549,35197,2021,11,9,2021-11-09,5,2024
549,35198,2021,11,15,2021-11-15,1,56
549,35199,2021,11,22,2021-11-22,7,7617
549,35200,2021,11,23,2021-11-23,1,286
549,35201,2021,12,10,2021-12-10,7,384
549,35202,2021,12,20,2021-12-20,1,564
549,35203,2021,12,24,2021-12-24,2,449
549,35204,2022,1,6,2022-01-06,7,95
549,35205,2022,1,15,2022-01-15,9,23
549,35206,2022,1,17,2022-01-17,8,31
550,35207,2021,1,25,2021-01-25,3,523
550,35208,2021,1,26,2021-01-26,1,67
550,35209,2021,1,28,2021-01-28,3,45
550,35210,2021,2,4,2021-02-04,2,133
550,35211,2021,2,5,2021-02-05,6,449
550,35212,2021,2,8,2021-02-08,2,506
550,35213,2021,2,11,2021-02-11,1,862
550,35214,2021,2,13,2021-02-13,1,1062
550,35215,2021,2,26,2021-02-26,5,0
550,35216,2021,3,1,2021-03-01,10,325
550,35217,2021,3,7,2021-03-07,7,2508
550,35218,2021,3,11,2021-03-11,2,10360
550,35219,2021,3,15,2021-03-15,4,1631
550,35220,2021,3,20,2021-03-20,3,2145
550,35221,2021,3,26,2021-03-26,6,75
550,35222,2021,4,2,2021-04-02,1,196
550,35223,2021,4,6,2021-04-06,6,0
550,35224,2021,5,3,2021-05-03,6,12
550,35225,2021,5,4,2021-05-04,3,398
550,35226,2021,5,7,2021-05-07,6,1771
